type;ID_TF;ID_from;ID_to;ID_o;date_start;date_end;valid;proba
pinstConf;Q7186-18671107-P569-1867-11-01-1867-11-01-0.26761;Q7186;18671107;P569;1867-11-01;1867-11-01;true;0.26761
pinstConf;Q7186-19340704-P570-1934-07-01-1934-07-01-0.24796;Q7186;19340704;P570;1934-07-01;1934-07-01;true;0.24796
pinstConf;Q7197-19080109-P569-1908-01-01-1908-01-01-0.26336998;Q7197;19080109;P569;1908-01-01;1908-01-01;true;0.26336998
pinstConf;Q7197-19860414-P570-1986-04-01-1986-04-01-0.54927003;Q7197;19860414;P570;1986-04-01;1986-04-01;true;0.54927003
pinstConf;Q7212-19270101-P569-1927-01-01-1927-01-01-0.20927998;Q7212;19270101;P569;1927-01-01;1927-01-01;true;0.20927998
pinstConf;Q7243-19101107-P570-1910-11-01-1910-11-01-0.14862;Q7243;19101107;P570;1910-11-01;1910-11-01;true;0.14862
pinstConf;Q7243-18280828-P569-1828-08-01-1828-08-01-0.14435;Q7243;18280828;P569;1828-08-01;1828-08-01;true;0.14435
pinstConf;Q7249-18620214-P569-1862-02-01-1862-02-01-0.48457998;Q7249;18620214;P569;1862-02-01;1862-02-01;true;0.48457998
pinstConf;Q7249-19351121-P570-1935-11-01-1935-11-01-0.21621999;Q7249;19351121;P570;1935-11-01;1935-11-01;true;0.21621999
pinstConf;Q7262-00250101-P570-0025-01-01-0025-01-01-0.18253;Q7262;00250101;P570;0025-01-01;0025-01-01;true;0.18253
pinstConf;Q7277-00880101-P570-0088-01-01-0088-01-01-0.21928;Q7277;00880101;P570;0088-01-01;0088-01-01;true;0.21928
pinstConf;Q7277-00570101-P569-0057-01-01-0057-01-01-0.1587;Q7277;00570101;P569;0057-01-01;0057-01-01;true;0.1587
pinstConf;Q7280-01060101-P570-0106-01-01-0106-01-01-0.1656;Q7280;01060101;P570;0106-01-01;0106-01-01;true;0.1656
pinstConf;Q7280-00790101-P569-0079-01-01-0079-01-01-0.24684;Q7280;00790101;P569;0079-01-01;0079-01-01;true;0.24684
pinstConf;Q7290-19741207-P569-1974-12-01-1974-12-01-0.3511;Q7290;19741207;P569;1974-12-01;1974-12-01;true;0.3511
pinstConf;Q7292-01430101-P569-0143-01-01-0143-01-01-0.15368;Q7292;01430101;P569;0143-01-01;0143-01-01;true;0.15368
pinstConf;Q7292-01450215-P570-0145-02-01-0145-02-01-0.16027;Q7292;01450215;P570;0145-02-01;0145-02-01;true;0.16027
pinstConf;Q7301-01760101-P569-0176-01-01-0176-01-01-0.1733;Q7301;01760101;P569;0176-01-01;0176-01-01;true;0.1733
pinstConf;Q7301-01900101-P570-0190-01-01-0190-01-01-0.18609;Q7301;01900101;P570;0190-01-01;0190-01-01;true;0.18609
pinstConf;Q7317-Q3290593-P26-1836-05-01-1840-06-01-0.18617001;Q7317;Q3290593;P26;1836-05-01;1840-06-01;true;0.18617001
pinstConf;Q7317-Q76302-P26-1836-05-01-1840-06-01-0.36554;Q7317;Q76302;P26;1836-05-01;1840-06-01;true;0.36554
pinstConf;Q7317-Q76302-P26-1859-08-01-1897-11-01-0.36312002;Q7317;Q76302;P26;1859-08-01;1897-11-01;true;0.36312002
pinstConf;Q7317-18131010-P569-1813-10-01-1813-10-01-0.23699;Q7317;18131010;P569;1813-10-01;1813-10-01;true;0.23699
pinstConf;Q7317-19010127-P570-1901-01-01-1901-01-01-0.26928002;Q7317;19010127;P570;1901-01-01;1901-01-01;true;0.26928002
pinstConf;Q7321-15570901-P570-1557-09-01-1557-09-01-0.33903;Q7321;15570901;P570;1557-09-01;1557-09-01;true;0.33903
pinstConf;Q7321-14911231-P569-1491-12-01-1491-12-01-0.22943;Q7321;14911231;P569;1491-12-01;1491-12-01;true;0.22943
pinstConf;Q7336-Q7337-P26-1925-01-01-1945-01-01-0.7418;Q7336;Q7337;P26;1925-01-01;1945-01-01;true;0.7418
pinstConf;Q7336-Q5359936-P26-1925-01-01-1945-01-01-0.14026001;Q7336;Q5359936;P26;1925-01-01;1945-01-01;true;0.14026001
pinstConf;Q7336-Q5359936-P26-1953-01-01-1980-01-01-0.19597;Q7336;Q5359936;P26;1953-01-01;1980-01-01;true;0.19597
pinstConf;Q7336-18890512-P569-1889-05-01-1889-05-01-0.21375999;Q7336;18890512;P569;1889-05-01;1889-05-01;true;0.21375999
pinstConf;Q7336-19800819-P570-1980-08-01-1980-08-01-0.26147002;Q7336;19800819;P570;1980-08-01;1980-08-01;true;0.26147002
pinstConf;Q7339-19260216-P569-1926-02-01-1926-02-01-0.20485;Q7339;19260216;P569;1926-02-01;1926-02-01;true;0.20485
pinstConf;Q7339-19450301-P570-1945-03-01-1945-03-01-0.18438;Q7339;19450301;P570;1945-03-01;1945-03-01;true;0.18438
pinstConf;Q7346-19260923-P569-1926-09-01-1926-09-01-0.297;Q7346;19260923;P569;1926-09-01;1926-09-01;true;0.297
pinstConf;Q7346-19670717-P570-1967-07-01-1967-07-01-0.41513;Q7346;19670717;P570;1967-07-01;1967-07-01;true;0.41513
pinstConf;Q7357-02590101-P569-0259-01-01-0259-01-01-0.29031;Q7357;02590101;P569;0259-01-01;0259-01-01;true;0.29031
pinstConf;Q7357-03070108-P570-0307-01-01-0307-01-01-0.15197;Q7357;03070108;P570;0307-01-01;0307-01-01;true;0.15197
pinstConf;Q7374-18990813-P569-1899-08-01-1899-08-01-0.34356;Q7374;18990813;P569;1899-08-01;1899-08-01;true;0.34356
pinstConf;Q7374-19800429-P570-1980-04-01-1980-04-01-0.44538003;Q7374;19800429;P570;1980-04-01;1980-04-01;true;0.44538003
pinstConf;Q7382-03000101-P569-0300-01-01-0300-01-01-0.32507;Q7382;03000101;P569;0300-01-01;0300-01-01;true;0.32507
pinstConf;Q7382-03180207-P570-0318-02-01-0318-02-01-0.14774999;Q7382;03180207;P570;0318-02-01;0318-02-01;true;0.14774999
pinstConf;Q7392-03230103-P570-0323-01-01-0323-01-01-0.36595;Q7392;03230103;P570;0323-01-01;0323-01-01;true;0.36595
pinstConf;Q7392-02760101-P569-0276-01-01-0276-01-01-0.14769;Q7392;02760101;P569;0276-01-01;0276-01-01;true;0.14769
pinstConf;Q7394-03210101-P569-0321-01-01-0321-01-01-0.47831997;Q7394;03210101;P569;0321-01-01;0321-01-01;true;0.47831997
pinstConf;Q7394-03420726-P570-0342-07-01-0342-07-01-0.18354;Q7394;03420726;P570;0342-07-01;0342-07-01;true;0.18354
pinstConf;Q7396-03610101-P570-0361-01-01-0361-01-01-0.27857;Q7396;03610101;P570;0361-01-01;0361-01-01;true;0.27857
pinstConf;Q7396-03430101-P569-0343-01-01-0343-01-01-0.33468002;Q7396;03430101;P569;0343-01-01;0343-01-01;true;0.33468002
pinstConf;Q7398-03410101-P569-0341-01-01-0341-01-01-0.42839998;Q7398;03410101;P569;0341-01-01;0341-01-01;true;0.42839998
pinstConf;Q7398-03650330-P570-0365-03-01-0365-03-01-0.18643;Q7398;03650330;P570;0365-03-01;0365-03-01;true;0.18643
pinstConf;Q7407-Q11662-P26-2001-10-01-2001-10-01-0.25882;Q7407;Q11662;P26;2001-10-01;2001-10-01;true;0.25882
pinstConf;Q7407-19700429-P569-1970-04-01-1970-04-01-0.21774001;Q7407;19700429;P569;1970-04-01;1970-04-01;true;0.21774001
pinstConf;Q7421-19650101-P569-1965-01-01-1965-01-01-0.40049;Q7421;19650101;P569;1965-01-01;1965-01-01;true;0.40049
pinstConf;Q7424-19061021-P569-1906-10-01-1906-10-01-0.29444;Q7424;19061021;P569;1906-10-01;1906-10-01;true;0.29444
pinstConf;Q7424-20000614-P570-2000-06-01-2000-06-01-0.26466;Q7424;20000614;P570;2000-06-01;2000-06-01;true;0.26466
pinstConf;Q7431-19330601-P569-1933-06-01-1933-06-01-0.21796;Q7431;19330601;P569;1933-06-01;1933-06-01;true;0.21796
pinstConf;Q7435-19201012-P569-1920-10-01-1920-10-01-0.33078998;Q7435;19201012;P569;1920-10-01;1920-10-01;true;0.33078998
pinstConf;Q7435-20020210-P570-2002-02-01-2002-02-01-0.3562;Q7435;20020210;P570;2002-02-01;2002-02-01;true;0.3562
pinstConf;Q7447-18800723-P569-1880-07-01-1880-07-01-0.16164;Q7447;18800723;P569;1880-07-01;1880-07-01;true;0.16164
pinstConf;Q7447-19720107-P570-1972-01-01-1972-01-01-0.19915;Q7447;19720107;P570;1972-01-01;1972-01-01;true;0.19915
pinstConf;Q7448-10610101-P569-1061-01-01-1061-01-01-0.24994;Q7448;10610101;P569;1061-01-01;1061-01-01;true;0.24994
pinstConf;Q7448-10860821-P570-1086-08-01-1086-08-01-0.26022;Q7448;10860821;P570;1086-08-01;1086-08-01;true;0.26022
pinstConf;Q7450-19170923-P569-1917-09-01-1917-09-01-0.15603;Q7450;19170923;P569;1917-09-01;1917-09-01;true;0.15603
pinstConf;Q7450-20061122-P570-2006-11-01-2006-11-01-0.22716;Q7450;20061122;P570;2006-11-01;2006-11-01;true;0.22716
pinstConf;Q7451-10840101-P569-1084-01-01-1084-01-01-0.33287;Q7451;10840101;P569;1084-01-01;1084-01-01;true;0.33287
pinstConf;Q7451-11390101-P570-1139-01-01-1139-01-01-0.17543;Q7451;11390101;P570;1139-01-01;1139-01-01;true;0.17543
pinstConf;Q7453-11240101-P569-1124-01-01-1124-01-01-0.33468002;Q7453;11240101;P569;1124-01-01;1124-01-01;true;0.33468002
pinstConf;Q7453-11930101-P570-1193-01-01-1193-01-01-0.19098;Q7453;11930101;P570;1193-01-01;1193-01-01;true;0.19098
pinstConf;Q7457-11630101-P569-1163-01-01-1163-01-01-0.18078001;Q7457;11630101;P569;1163-01-01;1163-01-01;true;0.18078001
pinstConf;Q7457-12260101-P570-1226-01-01-1226-01-01-0.24519;Q7457;12260101;P570;1226-01-01;1226-01-01;true;0.24519
pinstConf;Q7458-11810101-P569-1181-01-01-1181-01-01-0.33138;Q7458;11810101;P569;1181-01-01;1181-01-01;true;0.33138
pinstConf;Q7458-12260101-P570-1226-01-01-1226-01-01-0.26433998;Q7458;12260101;P570;1226-01-01;1226-01-01;true;0.26433998
pinstConf;Q7470-Q384156-P26-1932-01-01-1977-01-01-0.29939002;Q7470;Q384156;P26;1932-01-01;1977-01-01;true;0.29939002
pinstConf;Q7470-19090527-P569-1909-05-01-1909-05-01-0.18379;Q7470;19090527;P569;1909-05-01;1909-05-01;true;0.18379
pinstConf;Q7470-19970322-P570-1997-03-01-1997-03-01-0.17711;Q7470;19970322;P570;1997-03-01;1997-03-01;true;0.17711
pinstConf;Q7482-18490525-P569-1849-05-01-1849-05-01-0.30072;Q7482;18490525;P569;1849-05-01;1849-05-01;true;0.30072
pinstConf;Q7482-19171105-P570-1917-11-01-1917-11-01-0.15484999;Q7482;19171105;P570;1917-11-01;1917-11-01;true;0.15484999
pinstConf;Q7483-10480525-P569-1048-05-01-1048-05-01-0.14585;Q7483;10480525;P569;1048-05-01;1048-05-01;true;0.14585
pinstConf;Q7483-10850401-P570-1085-04-01-1085-04-01-0.31222;Q7483;10850401;P570;1085-04-01;1085-04-01;true;0.31222
pinstConf;Q7487-Q7791866-P26-1937-01-01-1937-01-01-0.21752;Q7487;Q7791866;P26;1937-01-01;1937-01-01;true;0.21752
pinstConf;Q7487-Q7791866-P26-1937-01-01-1982-03-01-0.26321;Q7487;Q7791866;P26;1937-01-01;1982-03-01;true;0.26321
pinstConf;Q7487-Q7791866-P26-1937-12-01-1937-12-01-0.27183002;Q7487;Q7791866;P26;1937-12-01;1937-12-01;true;0.27183002
pinstConf;Q7487-19100512-P569-1910-05-01-1910-05-01-0.35694;Q7487;19100512;P569;1910-05-01;1910-05-01;true;0.35694
pinstConf;Q7487-19940729-P570-1994-07-01-1994-07-01-0.31026;Q7487;19940729;P570;1994-07-01;1994-07-01;true;0.31026
pinstConf;Q7501-12780515-P570-1278-05-01-1278-05-01-0.24315;Q7501;12780515;P570;1278-05-01;1278-05-01;true;0.24315
pinstConf;Q7501-12680101-P569-1268-01-01-1268-01-01-0.14868;Q7501;12680101;P569;1268-01-01;1268-01-01;true;0.14868
pinstConf;Q7513-19030128-P569-1903-01-01-1903-01-01-0.16785;Q7513;19030128;P569;1903-01-01;1903-01-01;true;0.16785
pinstConf;Q7513-19710401-P570-1971-04-01-1971-04-01-0.22576001;Q7513;19710401;P570;1971-04-01;1971-04-01;true;0.22576001
pinstConf;Q7517-12320101-P570-1232-01-01-1232-01-01-0.31625;Q7517;12320101;P570;1232-01-01;1232-01-01;true;0.31625
pinstConf;Q7519-12411211-P570-1241-12-01-1241-12-01-0.23814002;Q7519;12411211;P570;1241-12-01;1241-12-01;true;0.23814002
pinstConf;Q7519-11860101-P569-1186-01-01-1186-01-01-0.26761;Q7519;11860101;P569;1186-01-01;1186-01-01;true;0.26761
pinstConf;Q7521-12090117-P569-1209-01-01-1209-01-01-0.17988;Q7521;12090117;P569;1209-01-01;1209-01-01;true;0.17988
pinstConf;Q7521-12590818-P570-1259-08-01-1259-08-01-0.59117997;Q7521;12590818;P570;1259-08-01;1259-08-01;true;0.59117997
pinstConf;Q7526-19591206-P569-1959-12-01-1959-12-01-0.24342;Q7526;19591206;P569;1959-12-01;1959-12-01;true;0.24342
pinstConf;Q7534-19310302-P569-1931-03-01-1931-03-01-0.34356;Q7534;19310302;P569;1931-03-01;1931-03-01;true;0.34356
pinstConf;Q7546-Q4975453-P26-1971-11-01-1995-05-01-0.17849;Q7546;Q4975453;P26;1971-11-01;1995-05-01;true;0.17849
pinstConf;Q7546-Q438786-P26-1971-11-01-1995-05-01-0.35288998;Q7546;Q438786;P26;1971-11-01;1995-05-01;true;0.35288998
pinstConf;Q7546-Q438786-P26-1959-01-01-1969-01-01-0.24235001;Q7546;Q438786;P26;1959-01-01;1969-01-01;true;0.24235001
pinstConf;Q7546-Q3723687-P26-1971-11-01-1995-05-01-0.16078;Q7546;Q3723687;P26;1971-11-01;1995-05-01;true;0.16078
pinstConf;Q7546-Q3723687-P26-1959-01-01-1969-01-01-0.19161001;Q7546;Q3723687;P26;1959-01-01;1969-01-01;true;0.19161001
pinstConf;Q7546-Q3723687-P26-1943-03-01-1945-01-01-0.14096001;Q7546;Q3723687;P26;1943-03-01;1945-01-01;true;0.14096001
pinstConf;Q7546-Q4938547-P26-1971-11-01-1995-05-01-0.36431998;Q7546;Q4938547;P26;1971-11-01;1995-05-01;true;0.36431998
pinstConf;Q7546-Q4938547-P26-1959-01-01-1969-01-01-0.28574;Q7546;Q4938547;P26;1959-01-01;1969-01-01;true;0.28574
pinstConf;Q7546-Q4938547-P26-1943-03-01-1945-01-01-0.34795;Q7546;Q4938547;P26;1943-03-01;1945-01-01;true;0.34795
pinstConf;Q7546-Q15695053-P26-1971-11-01-1995-05-01-0.18992;Q7546;Q15695053;P26;1971-11-01;1995-05-01;true;0.18992
pinstConf;Q7546-Q15695053-P26-1959-01-01-1969-01-01-0.42330998;Q7546;Q15695053;P26;1959-01-01;1969-01-01;true;0.42330998
pinstConf;Q7546-Q15695053-P26-1943-03-01-1945-01-01-0.2897;Q7546;Q15695053;P26;1943-03-01;1945-01-01;true;0.2897
pinstConf;Q7546-19180714-P569-1918-07-01-1918-07-01-0.14982;Q7546;19180714;P569;1918-07-01;1918-07-01;true;0.14982
pinstConf;Q7546-20070730-P570-2007-07-01-2007-07-01-0.23827;Q7546;20070730;P570;2007-07-01;2007-07-01;true;0.23827
pinstConf;Q7549-19550101-P569-1955-01-01-1955-01-01-0.21514001;Q7549;19550101;P569;1955-01-01;1955-01-01;true;0.21514001
pinstConf;Q7552-19610101-P569-1961-01-01-1961-01-01-0.1421;Q7552;19610101;P569;1961-01-01;1961-01-01;true;0.1421
pinstConf;Q7562-19580101-P569-1958-01-01-1958-01-01-0.42546;Q7562;19580101;P569;1958-01-01;1958-01-01;true;0.42546
pinstConf;Q7658-19910720-P569-1991-07-01-1991-07-01-0.2889;Q7658;19910720;P569;1991-07-01;1991-07-01;true;0.2889
pinstConf;Q7728-18710927-P569-1871-09-01-1871-09-01-0.26162;Q7728;18710927;P569;1871-09-01;1871-09-01;true;0.26162
pinstConf;Q7728-19360815-P570-1936-08-01-1936-08-01-0.15899;Q7728;19360815;P570;1936-08-01;1936-08-01;true;0.15899
pinstConf;Q7728-19360816-P570-1936-08-01-1936-08-01-0.14941;Q7728;19360816;P570;1936-08-01;1936-08-01;true;0.14941
pinstConf;Q7789-14530101-P569-1453-01-01-1453-01-01-0.4508;Q7789;14530101;P569;1453-01-01;1453-01-01;true;0.4508
pinstConf;Q7789-15230101-P570-1523-01-01-1523-01-01-0.29984;Q7789;15230101;P570;1523-01-01;1523-01-01;true;0.29984
pinstConf;Q7789-15220101-P570-1522-01-01-1522-01-01-0.22084;Q7789;15220101;P570;1522-01-01;1522-01-01;true;0.22084
pinstConf;Q7803-15031127-P569-1503-11-01-1503-11-01-0.26401;Q7803;15031127;P569;1503-11-01;1503-11-01;true;0.26401
pinstConf;Q7803-15631203-P570-1563-12-01-1563-12-01-0.3105;Q7803;15631203;P570;1563-12-01;1563-12-01;true;0.3105
pinstConf;Q7803-15721123-P570-1572-11-01-1572-11-01-0.21145001;Q7803;15721123;P570;1572-11-01;1572-11-01;true;0.21145001
pinstConf;Q7810-19560512-P569-1956-05-01-1956-05-01-0.21197;Q7810;19560512;P569;1956-05-01;1956-05-01;true;0.21197
pinstConf;Q7995-19790905-P569-1979-09-01-1979-09-01-0.19161001;Q7995;19790905;P569;1979-09-01;1979-09-01;true;0.19161001
pinstConf;Q7996-Q260663-P26-1547-02-01-1560-08-01-0.16222;Q7996;Q260663;P26;1547-02-01;1560-08-01;true;0.16222
pinstConf;Q7996-Q2361387-P26-1547-02-01-1560-08-01-0.14083001;Q7996;Q2361387;P26;1547-02-01;1560-08-01;true;0.14083001
pinstConf;Q7996-Q2361387-P26-1561-08-01-1569-09-01-0.46258998;Q7996;Q2361387;P26;1561-08-01;1569-09-01;true;0.46258998
pinstConf;Q7996-Q151609-P26-1547-02-01-1560-08-01-0.26928002;Q7996;Q151609;P26;1547-02-01;1560-08-01;true;0.26928002
pinstConf;Q7996-Q151609-P26-1561-08-01-1569-09-01-0.23699;Q7996;Q151609;P26;1561-08-01;1569-09-01;true;0.23699
pinstConf;Q7996-Q151609-P26-1571-10-01-1571-11-01-0.40221;Q7996;Q151609;P26;1571-10-01;1571-11-01;true;0.40221
pinstConf;Q7996-Q151587-P26-1547-02-01-1560-08-01-0.2727;Q7996;Q151587;P26;1547-02-01;1560-08-01;true;0.2727
pinstConf;Q7996-Q151587-P26-1561-08-01-1569-09-01-0.24168;Q7996;Q151587;P26;1561-08-01;1569-09-01;true;0.24168
pinstConf;Q7996-Q151587-P26-1571-10-01-1571-11-01-0.24796;Q7996;Q151587;P26;1571-10-01;1571-11-01;true;0.24796
pinstConf;Q7996-Q955661-P26-1547-02-01-1560-08-01-0.19792;Q7996;Q955661;P26;1547-02-01;1560-08-01;true;0.19792
pinstConf;Q7996-Q955661-P26-1561-08-01-1569-09-01-0.17849;Q7996;Q955661;P26;1561-08-01;1569-09-01;true;0.17849
pinstConf;Q7996-Q955661-P26-1571-10-01-1571-11-01-0.24781999;Q7996;Q955661;P26;1571-10-01;1571-11-01;true;0.24781999
pinstConf;Q7996-Q2628485-P26-1547-02-01-1560-08-01-0.81113994;Q7996;Q2628485;P26;1547-02-01;1560-08-01;true;0.81113994
pinstConf;Q7996-Q2628485-P26-1561-08-01-1569-09-01-0.31322;Q7996;Q2628485;P26;1561-08-01;1569-09-01;true;0.31322
pinstConf;Q7996-Q2628485-P26-1571-10-01-1571-11-01-0.2126;Q7996;Q2628485;P26;1571-10-01;1571-11-01;true;0.2126
pinstConf;Q7996-Q2628155-P26-1547-02-01-1560-08-01-0.1854;Q7996;Q2628155;P26;1547-02-01;1560-08-01;true;0.1854
pinstConf;Q7996-Q2628155-P26-1561-08-01-1569-09-01-0.1817;Q7996;Q2628155;P26;1561-08-01;1569-09-01;true;0.1817
pinstConf;Q7996-Q2628155-P26-1571-10-01-1571-11-01-0.14461;Q7996;Q2628155;P26;1571-10-01;1571-11-01;true;0.14461
pinstConf;Q7996-Q151623-P26-1547-02-01-1560-08-01-0.16627;Q7996;Q151623;P26;1547-02-01;1560-08-01;true;0.16627
pinstConf;Q7996-Q151623-P26-1561-08-01-1569-09-01-0.27533;Q7996;Q151623;P26;1561-08-01;1569-09-01;true;0.27533
pinstConf;Q7996-Q151623-P26-1571-10-01-1571-11-01-0.31296998;Q7996;Q151623;P26;1571-10-01;1571-11-01;true;0.31296998
pinstConf;Q7996-Q151623-P26-1580-09-01-1584-03-01-0.24643;Q7996;Q151623;P26;1580-09-01;1584-03-01;true;0.24643
pinstConf;Q7996-15300825-P569-1530-08-01-1530-08-01-0.21145001;Q7996;15300825;P569;1530-08-01;1530-08-01;true;0.21145001
pinstConf;Q7996-15840328-P570-1584-03-01-1584-03-01-0.17105;Q7996;15840328;P570;1584-03-01;1584-03-01;true;0.17105
pinstConf;Q8016-Q263454-P26-1908-09-01-1965-01-01-0.21238999;Q8016;Q263454;P26;1908-09-01;1965-01-01;true;0.21238999
pinstConf;Q8016-18741130-P569-1874-11-01-1874-11-01-0.18834;Q8016;18741130;P569;1874-11-01;1874-11-01;true;0.18834
pinstConf;Q8016-19650124-P570-1965-01-01-1965-01-01-0.27115;Q8016;19650124;P570;1965-01-01;1965-01-01;true;0.27115
pinstConf;Q8053-16460416-P569-1646-04-01-1646-04-01-0.23596999;Q8053;16460416;P569;1646-04-01;1646-04-01;true;0.23596999
pinstConf;Q8053-17080511-P570-1708-05-01-1708-05-01-0.16383;Q8053;17080511;P570;1708-05-01;1708-05-01;true;0.16383
pinstConf;Q8056-16640905-P569-1664-09-01-1664-09-01-0.14624;Q8056;16640905;P569;1664-09-01;1664-09-01;true;0.14624
pinstConf;Q8056-17361102-P570-1736-11-01-1736-11-01-0.36392;Q8056;17361102;P570;1736-11-01;1736-11-01;true;0.36392
pinstConf;Q8219-19410525-P569-1941-05-01-1941-05-01-0.17338;Q8219;19410525;P569;1941-05-01;1941-05-01;true;0.17338
pinstConf;Q8286-19380101-P569-1938-01-01-1938-01-01-0.43776003;Q8286;19380101;P569;1938-01-01;1938-01-01;true;0.43776003
pinstConf;Q8289-20000101-P569-2000-01-01-2000-01-01-0.17089;Q8289;20000101;P569;2000-01-01;2000-01-01;true;0.17089
pinstConf;Q8296-19721026-P569-1972-10-01-1972-10-01-0.14789;Q8296;19721026;P569;1972-10-01;1972-10-01;true;0.14789
pinstConf;Q8339-19500101-P569-1950-01-01-1950-01-01-0.32591;Q8339;19500101;P569;1950-01-01;1950-01-01;true;0.32591
pinstConf;Q8354-19440923-P569-1944-09-01-1944-09-01-0.33871;Q8354;19440923;P569;1944-09-01;1944-09-01;true;0.33871
pinstConf;Q8367-18770428-P569-1877-04-01-1877-04-01-0.29277;Q8367;18770428;P569;1877-04-01;1877-04-01;true;0.29277
pinstConf;Q8367-19480605-P570-1948-06-01-1948-06-01-0.45653;Q8367;19480605;P570;1948-06-01;1948-06-01;true;0.45653
pinstConf;Q8404-13161115-P569-1316-11-01-1316-11-01-0.32178;Q8404;13161115;P569;1316-11-01;1316-11-01;true;0.32178
pinstConf;Q8404-13161120-P570-1316-11-01-1316-11-01-0.23210001;Q8404;13161120;P570;1316-11-01;1316-11-01;true;0.23210001
pinstConf;Q8413-02740227-P569-0274-02-01-0274-02-01-0.22072999;Q8413;02740227;P569;0274-02-01;0274-02-01;true;0.22072999
pinstConf;Q8413-03370523-P570-0337-05-01-0337-05-01-0.15779;Q8413;03370523;P570;0337-05-01;0337-05-01;true;0.15779
pinstConf;Q8459-15100101-P570-1510-01-01-1510-01-01-0.38085002;Q8459;15100101;P570;1510-01-01;1510-01-01;true;0.38085002
pinstConf;Q8459-14780101-P569-1478-01-01-1478-01-01-0.16186;Q8459;14780101;P569;1478-01-01;1478-01-01;true;0.16186
pinstConf;Q8479-16720609-P569-1672-06-01-1672-06-01-0.68113;Q8479;16720609;P569;1672-06-01;1672-06-01;true;0.68113
pinstConf;Q8479-17250208-P570-1725-02-01-1725-02-01-0.16179;Q8479;17250208;P570;1725-02-01;1725-02-01;true;0.16179
pinstConf;Q8511-14590101-P569-1459-01-01-1459-01-01-0.17377;Q8511;14590101;P569;1459-01-01;1459-01-01;true;0.17377
pinstConf;Q8511-15370112-P570-1537-01-01-1537-01-01-0.24588001;Q8511;15370112;P570;1537-01-01;1537-01-01;true;0.24588001
pinstConf;Q8537-15320600-P570-1532-06-01-1532-06-01-0.16477999;Q8537;15320600;P570;1532-06-01;1532-06-01;true;0.16477999
pinstConf;Q8537-14750101-P569-1475-01-01-1475-01-01-0.15231;Q8537;14750101;P569;1475-01-01;1475-01-01;true;0.15231
pinstConf;Q8560-13280815-P570-1328-08-01-1328-08-01-0.2342;Q8560;13280815;P570;1328-08-01;1328-08-01;true;0.2342
pinstConf;Q8560-12931128-P569-1293-11-01-1293-11-01-0.14644;Q8560;12931128;P569;1293-11-01;1293-11-01;true;0.14644
pinstConf;Q8653-13200101-P569-1320-01-01-1320-01-01-0.20594999;Q8653;13200101;P569;1320-01-01;1320-01-01;true;0.20594999
pinstConf;Q8653-13281114-P570-1328-11-01-1328-11-01-0.22681001;Q8653;13281114;P570;1328-11-01;1328-11-01;true;0.22681001
pinstConf;Q8780-Q352313-P286-2015-12-01-2015-12-01-0.27586;Q8780;Q352313;P286;2015-12-01;2015-12-01;true;0.27586
pinstConf;Q8814-17890821-P569-1789-08-01-1789-08-01-0.45653;Q8814;17890821;P569;1789-08-01;1789-08-01;true;0.45653
pinstConf;Q8814-18570523-P570-1857-05-01-1857-05-01-0.33683;Q8814;18570523;P570;1857-05-01;1857-05-01;true;0.33683
pinstConf;Q8816-19580511-P569-1958-05-01-1958-05-01-0.27374;Q8816;19580511;P569;1958-05-01;1958-05-01;true;0.27374
pinstConf;Q8884-19850708-P569-1985-07-01-1985-07-01-0.20485;Q8884;19850708;P569;1985-07-01;1985-07-01;true;0.20485
pinstConf;Q8927-19750930-P569-1975-09-01-1975-09-01-0.18261;Q8927;19750930;P569;1975-09-01;1975-09-01;true;0.18261
pinstConf;Q8937-13420101-P569-1342-01-01-1342-01-01-0.29593;Q8937;13420101;P569;1342-01-01;1342-01-01;true;0.29593
pinstConf;Q8937-13881101-P570-1388-11-01-1388-11-01-0.20565;Q8937;13881101;P570;1388-11-01;1388-11-01;true;0.20565
pinstConf;Q8948-18540310-P569-1854-03-01-1854-03-01-0.25123;Q8948;18540310;P569;1854-03-01;1854-03-01;true;0.25123
pinstConf;Q8948-19321010-P570-1932-10-01-1932-10-01-0.14120999;Q8948;19321010;P570;1932-10-01;1932-10-01;true;0.14120999
pinstConf;Q8962-18181224-P569-1818-12-01-1818-12-01-0.22061;Q8962;18181224;P569;1818-12-01;1818-12-01;true;0.22061
pinstConf;Q8962-18891011-P570-1889-10-01-1889-10-01-0.17136;Q8962;18891011;P570;1889-10-01;1889-10-01;true;0.17136
pinstConf;Q8985-13580101-P569-1358-01-01-1358-01-01-0.22799;Q8985;13580101;P569;1358-01-01;1358-01-01;true;0.22799
pinstConf;Q8985-13920101-P570-1392-01-01-1392-01-01-0.17182;Q8985;13920101;P570;1392-01-01;1392-01-01;true;0.17182
pinstConf;Q9038-08460101-P570-0846-01-01-0846-01-01-0.16486;Q9038;08460101;P570;0846-01-01;0846-01-01;true;0.16486
pinstConf;Q9038-08500101-P570-0850-01-01-0850-01-01-0.35435;Q9038;08500101;P570;0850-01-01;0850-01-01;true;0.35435
pinstConf;Q9038-07800101-P569-0780-01-01-0780-01-01-0.20605;Q9038;07800101;P569;0780-01-01;0780-01-01;true;0.20605
